3900.5000  9.968751E-01
3901.3999  1.049635E+00
3902.3000  1.083484E+00
3903.2000  1.110989E+00
3904.1001  1.223915E+00
3905.0000  1.403183E+00
3905.8999  1.413761E+00
3906.8000  1.211372E+00
3907.7000  1.080545E+00
3908.6001  1.097133E+00
3909.5000  1.117189E+00
3910.3999  1.101343E+00
3911.3000  1.084331E+00
3912.2000  1.094921E+00
3913.1001  1.124821E+00
3914.0000  1.139968E+00
3914.8999  1.130085E+00
3915.8000  1.110047E+00
3916.7000  1.089128E+00
3917.6001  1.068901E+00
3918.5000  1.033165E+00
3919.3999  9.582829E-01
3920.3000  8.631837E-01
3921.2000  8.210779E-01
3922.1001  8.437378E-01
3923.0000  8.706842E-01
3923.8999  8.865135E-01
3924.8000  9.526598E-01
3925.7000  1.014345E+00
3926.6001  1.012954E+00
3927.5000  9.568235E-01
3928.3999  8.691099E-01
3929.3000  8.424698E-01
3930.2000  8.535352E-01
3931.1001  9.891825E-01
3932.0000  2.259552E+00
3932.8999  5.854027E+00
3933.8000  8.458694E+00
3934.7000  6.026012E+00
3935.6001  2.348424E+00
3936.5000  1.047790E+00
3937.3999  9.260850E-01
3938.3000  9.623734E-01
3939.2000  9.558807E-01
3940.1001  9.101398E-01
3941.0000  8.383358E-01
3941.8999  7.192708E-01
3942.8000  5.874938E-01
3943.7000  5.068760E-01
3944.6001  5.001733E-01
3945.5000  5.999985E-01
3946.3999  7.268783E-01
3947.3000  7.753865E-01
3948.2000  7.607566E-01
3949.1001  7.716622E-01
3950.0000  8.336581E-01
3950.8999  8.953227E-01
3951.8000  9.008017E-01
3952.7000  8.810835E-01
3953.6001  8.780271E-01
3954.5000  8.771548E-01
3955.3999  8.301733E-01
3956.3000  7.296329E-01
3957.2000  6.398153E-01
3958.1001  6.049644E-01
3959.0000  5.930498E-01
3959.8999  5.340895E-01
3960.8000  4.531096E-01
3961.7000  4.131037E-01
3962.6001  4.579679E-01
3963.5000  5.828921E-01
3964.3999  7.305111E-01
3965.3000  8.498821E-01
3966.2000  1.129748E+00
3967.1001  2.388488E+00
3968.0000  4.934547E+00
3968.8999  6.865596E+00
3969.8000  6.538452E+00
3970.7000  4.806804E+00
3971.6001  2.908693E+00
3972.5000  1.636002E+00
3973.3999  1.144309E+00
3974.3000  1.009052E+00
3975.2000  9.927095E-01
3976.1001  9.868613E-01
3977.0000  9.682568E-01
3977.8999  9.613667E-01
3978.8000  9.443679E-01
3979.7000  9.177473E-01
3980.6001  8.763977E-01
3981.5000  8.028812E-01
3982.3999  7.775784E-01
3983.3000  8.415441E-01
3984.2000  9.120868E-01
3985.1001  9.454987E-01
3986.0000  9.529808E-01
3986.8999  9.422895E-01
3987.8000  9.246186E-01
3988.7000  8.909651E-01
3989.6001  8.315300E-01
3990.5000  8.161532E-01
3991.3999  8.705943E-01
3992.3000  9.284674E-01
3993.2000  9.602724E-01
3994.1001  9.578237E-01
3995.0000  9.300753E-01
3995.8999  9.030278E-01
3996.8000  8.727030E-01
3997.7000  8.039323E-01
3998.6001  7.659155E-01
3999.5000  8.302822E-01
4000.3999  9.198533E-01
4001.3000  9.658864E-01
4002.2000  9.877212E-01
4003.1001  9.994888E-01
4004.0000  9.704162E-01
4004.8999  9.167134E-01
4005.8000  9.219291E-01
4006.7000  9.794565E-01
4007.6001  9.894039E-01
4008.5000  9.502568E-01
4009.3999  9.429293E-01
4010.3000  1.012263E+00
4011.2000  1.074910E+00
4012.1001  1.085903E+00
4013.0000  1.083390E+00
4013.8999  1.073333E+00
4014.8000  1.067994E+00
4015.7000  1.075341E+00
4016.6001  1.044585E+00
4017.5000  9.955206E-01
4018.3999  9.693651E-01
4019.3000  9.583450E-01
4020.2000  9.348165E-01
4021.1001  9.337845E-01
4022.0000  9.513388E-01
4022.8999  9.253246E-01
4023.8000  8.797743E-01
4024.7000  9.183518E-01
4025.6001  1.064708E+00
4026.5000  1.146823E+00
4027.3999  1.080735E+00
4028.3000  9.987080E-01
4029.2000  8.995106E-01
4030.1001  7.465069E-01
4031.0000  6.328774E-01
4031.8999  6.105113E-01
4032.8000  5.950475E-01
4033.7000  5.724815E-01
4034.6001  6.175726E-01
4035.5000  7.332842E-01
4036.3999  8.752089E-01
4037.3000  9.613103E-01
4038.2000  9.872832E-01
4039.1001  9.793286E-01
4040.0000  9.613712E-01
4040.8999  9.481316E-01
4041.8000  9.438395E-01
4042.7000  9.425244E-01
4043.6001  8.979823E-01
4044.5000  7.891905E-01
4045.3999  6.843148E-01
4046.3000  6.634905E-01
4047.2000  7.263738E-01
4048.1001  8.178905E-01
4049.0000  9.051200E-01
4049.8999  9.771604E-01
4050.8000  1.012432E+00
4051.7000  1.019244E+00
4052.6001  1.024914E+00
4053.5000  1.006299E+00
4054.3999  9.602305E-01
4055.3000  9.446579E-01
4056.2000  9.721986E-01
4057.1001  9.829121E-01
4058.0000  9.660197E-01
4058.8999  9.709915E-01
4059.8000  9.884403E-01
4060.7000  9.839490E-01
4061.6001  9.523038E-01
4062.5000  8.749856E-01
4063.3999  7.885394E-01
4064.3000  7.748550E-01
4065.2000  8.164277E-01
4066.1001  8.399168E-01
4067.0000  8.406977E-01
4067.8999  8.565330E-01
4068.8000  8.803256E-01
4069.7000  8.687156E-01
4070.6001  8.016254E-01
4071.5000  7.255695E-01
4072.3999  7.265751E-01
4073.3000  7.821089E-01
4074.2000  8.297263E-01
4075.1001  8.502414E-01
4076.0000  8.201665E-01
4076.8999  7.537062E-01
4077.8000  7.172804E-01
4078.7000  7.277126E-01
4079.6001  7.631155E-01
4080.5000  7.898121E-01
4081.3999  7.754096E-01
4082.3000  7.515665E-01
4083.2000  7.601835E-01
4084.1001  7.841233E-01
4085.0000  8.067085E-01
4085.8999  8.187119E-01
4086.8000  8.228890E-01
4087.7000  8.281069E-01
4088.6001  8.380461E-01
4089.5000  8.485047E-01
4090.3999  8.405768E-01
4091.3000  7.993039E-01
4092.2000  7.429122E-01
4093.1001  7.449125E-01
4094.0000  7.903711E-01
4094.8999  7.943267E-01
4095.8000  7.766969E-01
4096.7002  7.875687E-01
4097.6001  8.521312E-01
4098.5000  9.726786E-01
4099.3999  1.289986E+00
4100.2998  2.220789E+00
4101.2002  3.692231E+00
4102.1001  4.205113E+00
4103.0000  3.012797E+00
4103.8999  1.706727E+00
4104.7998  1.150841E+00
4105.7002  9.784661E-01
4106.6001  8.991035E-01
4107.5000  8.232394E-01
4108.3999  7.530663E-01
4109.2998  7.316909E-01
4110.2002  7.454516E-01
4111.1001  7.380079E-01
4112.0000  7.241540E-01
4112.8999  7.447029E-01
4113.7998  7.601827E-01
4114.7002  7.268559E-01
4115.6001  7.039056E-01
4116.5000  7.298152E-01
4117.3999  7.743198E-01
4118.2998  7.990431E-01
4119.2002  8.099153E-01
4120.1001  8.222873E-01
4121.0000  8.130806E-01
4121.8999  7.950101E-01
4122.7998  7.899497E-01
4123.7002  8.061876E-01
4124.6001  8.535277E-01
4125.5000  8.979801E-01
4126.3999  8.968664E-01
4127.2998  8.521538E-01
4128.2002  7.972408E-01
4129.1001  7.984319E-01
4130.0000  8.349351E-01
4130.8999  8.397881E-01
4131.7998  8.088890E-01
4132.7002  7.932553E-01
4133.6001  8.004556E-01
4134.5000  8.021718E-01
4135.3999  8.345722E-01
4136.2998  8.768067E-01
4137.2002  8.919863E-01
4138.1001  9.037892E-01
4139.0000  9.177394E-01
4139.8999  9.420539E-01
4140.7998  9.524928E-01
4141.7002  9.021441E-01
4142.6001  8.236721E-01
4143.5000  7.953327E-01
4144.3999  8.350278E-01
4145.2998  8.957375E-01
4146.2002  9.325483E-01
4147.1001  9.369807E-01
4148.0000  9.295281E-01
4148.8999  9.325823E-01
4149.7998  9.374179E-01
4150.7002  9.311330E-01
4151.6001  9.246441E-01
4152.5000  9.312262E-01
4153.3999  9.373868E-01
4154.2998  9.346610E-01
4155.2002  9.449515E-01
4156.1001  9.555137E-01
4157.0000  9.554269E-01
4157.8999  9.637805E-01
4158.7998  9.755598E-01
4159.7002  9.815960E-01
4160.6001  1.000500E+00
4161.5000  1.017871E+00
4162.3999  1.007569E+00
4163.2998  9.935352E-01
4164.2002  9.666286E-01
4165.1001  9.318975E-01
4166.0000  9.279375E-01
4166.8999  9.402951E-01
4167.7998  9.503402E-01
4168.7002  9.514437E-01
4169.6001  9.382894E-01
4170.5000  9.224767E-01
4171.3999  8.895026E-01
4172.2998  8.465000E-01
4173.2002  8.468059E-01
4174.1001  8.717807E-01
4175.0000  8.917563E-01
4175.8999  9.108962E-01
4176.7998  9.198761E-01
4177.7002  9.327166E-01
4178.6001  9.415604E-01
4179.5000  9.413261E-01
4180.3999  9.475024E-01
4181.2998  9.449826E-01
4182.2002  9.250430E-01
4183.1001  9.267761E-01
4184.0000  9.408918E-01
4184.8999  9.441057E-01
4185.7998  9.229161E-01
4186.7002  8.845655E-01
4187.6001  8.706012E-01
4188.5000  8.906865E-01
4189.3999  9.107563E-01
4190.2998  8.909111E-01
4191.2002  8.594379E-01
4192.1001  8.791672E-01
4193.0000  9.267350E-01
4193.8999  9.411217E-01
4194.7998  9.205432E-01
4195.7002  9.018441E-01
4196.6001  8.928046E-01
4197.5000  8.596978E-01
4198.3999  8.201400E-01
4199.2998  8.003696E-01
4200.2002  7.898158E-01
4201.1001  7.864321E-01
4202.0000  7.836546E-01
4202.8999  7.958702E-01
4203.7998  8.191264E-01
4204.7002  8.299560E-01
4205.6001  8.247759E-01
4206.5000  8.097042E-01
4207.3999  8.037918E-01
4208.2998  7.967253E-01
4209.2002  7.739320E-01
4210.1001  7.455214E-01
4211.0000  7.373248E-01
4211.8999  7.389255E-01
4212.7998  7.268578E-01
4213.7002  7.117392E-01
4214.6001  6.944292E-01
4215.5000  6.746166E-01
4216.3999  6.514072E-01
4217.2998  6.151035E-01
4218.2002  5.776842E-01
4219.1001  5.387555E-01
4220.0000  4.949809E-01
4220.8999  4.483678E-01
4221.7998  4.038005E-01
4222.7002  3.567120E-01
4223.6001  3.050360E-01
4224.5000  2.583683E-01
4225.3999  2.346452E-01
4226.2998  2.400402E-01
4227.2002  2.391059E-01
4228.1001  2.220377E-01
4229.0000  2.354427E-01
4229.8999  2.804420E-01
4230.7998  3.334852E-01
4231.7002  3.965619E-01
4232.6001  4.683063E-01
4233.5000  5.110567E-01
4234.3999  5.146332E-01
4235.2998  5.233949E-01
4236.2002  5.562605E-01
4237.1001  5.973319E-01
4238.0000  6.291520E-01
4238.8999  6.445714E-01
4239.7998  6.410986E-01
4240.7002  6.200578E-01
4241.6001  6.042409E-01
4242.5000  6.198627E-01
4243.3999  6.616926E-01
4244.2998  6.978611E-01
4245.2002  7.174275E-01
4246.1001  7.301273E-01
4247.0000  7.334101E-01
4247.8999  7.371303E-01
4248.7998  7.398829E-01
4249.7002  7.120011E-01
4250.6001  6.763018E-01
4251.5000  6.801025E-01
4252.3999  6.648768E-01
4253.2998  5.772619E-01
4254.2002  4.986809E-01
4255.1001  5.298314E-01
4256.0000  6.395407E-01
4256.8999  7.154378E-01
4257.7998  7.214889E-01
4258.7002  7.029493E-01
4259.6001  6.893935E-01
4260.5000  6.964415E-01
4261.3999  7.329477E-01
4262.2998  7.619321E-01
4263.2002  7.625629E-01
4264.1001  7.723238E-01
4265.0000  7.973210E-01
4265.8999  8.160529E-01
4266.7998  8.282175E-01
4267.7002  8.399617E-01
4268.6001  8.412184E-01
4269.5000  8.271913E-01
4270.3999  7.842597E-01
4271.2998  7.245681E-01
4272.2002  6.922125E-01
4273.1001  6.666762E-01
4274.0000  6.090301E-01
4274.8999  5.680691E-01
4275.7998  6.183821E-01
4276.7002  7.272269E-01
4277.6001  8.213861E-01
4278.5000  8.867319E-01
4279.3999  9.022021E-01
4280.2998  8.795261E-01
